-0.95,-0.91,-1
-0.68,0.71,1
-0.96,0.63,1
-0.06,-0.53,-1
0.08,0.85,1
0.92,-0.83,1
0.46,0.81,1
-0.46,0.05,1
0.54,-0.17,1
0.43,0.73,1
-0.84,0.17,1
0.78,0.44,1
-0.73,1,1
-0.26,-0.29,-1
-0.31,-0.75,-1
0.55,0.05,1
0.55,-0.25,-1
0.48,0.22,1
0.65,0.03,1
-0.35,0.73,1
0.83,-0.17,1
0.72,0.25,1
0.51,0.62,1
-0.32,-0.94,-1
-0.41,0.72,1
-0.35,0.85,1
0.11,-0.03,-1
-0.72,0.32,1
0.3,-0.78,-1
0.28,0.66,1
-0.89,-0.87,-1
0.07,-0.51,-1
-0.6,-0.45,-1
-0.76,-0.19,1
-0.08,-0.41,-1
0.53,-0.03,1
-0.79,0.15,1
0.73,-0.26,1
0.98,-0.52,1
0.78,-0.62,-1
-0.31,-0.01,1
-0.26,0.28,1
0.36,-0.98,-1
-0.46,0.49,1
-0.52,0.83,1
0.03,-0.94,-1
-0.59,-0.17,1
-0.71,0.18,1
0.92,-0.38,1
0.22,0.68,1
-0.2,0.13,1
-0.07,0.3,1
-0.92,0.82,1
-0.04,-0.12,-1
-0.73,-0.7,-1
-0.61,-0.1,1
-0.66,1,1
-0.97,0.55,1
0.14,-0.13,-1
-0.82,-0.42,1
0.46,0.05,1
0.71,-0.24,1
0.51,-0.69,-1
0.08,0.33,1
-0.37,-0.17,-1
-0.81,-0.94,-1
-0.73,0.17,1
-0.12,0.12,1
0.4,0.25,1
0.41,-0.6,-1
-0.3,0.39,1
0.76,0.36,1
0.05,-0.63,-1
0.64,-1,-1
0.22,0.9,1
-0.83,-0.51,1
-0.49,0.46,1
-0.22,0.83,1
0.97,0.52,1
0.91,0.82,1
-0.66,-0.99,-1
0.22,-0.77,-1
-0.45,-0.65,-1
0.39,-0.77,-1
0.27,-0.65,-1
0.2,-0.93,-1
-0.35,0.13,1
0.99,-1,-1
-0.46,-0.02,1
0.55,0.9,1
-0.65,-0.84,-1
0.76,-0.13,1
0.27,-0.23,-1
-0.43,0.06,1
-0.8,-0.9,-1
0.54,-0.65,-1
0.11,-0.46,-1
-0.97,-0.92,-1
0.3,-1,-1
-0.33,0.8,1
-0.05,0.16,1
-0.53,0.41,1
-0.21,0.97,1
1,-0.36,1
0.26,0.34,1
-0.26,-0.3,-1
0.49,-0.87,-1
-0.75,-0.64,1
0.48,0.99,1
-0.88,-0.17,1
0.96,0.92,1
0.87,-0.74,1
-0.06,-0.25,-1
0.22,0.64,1
0.43,0.4,1
0.14,0.67,1
-0.69,0.95,1
0.58,-0.57,-1
-0.56,0.55,1
0.61,0.92,1
-1,0.3,1
-0.33,0.48,1
0.75,0.05,1
0.08,0.03,1
0.46,-0.76,-1
0.32,0.94,1
0.26,-0.89,-1
-0.55,-0.93,-1
-0.66,-0.3,1
-0.97,-0.59,1
-0.73,0.44,1
0.26,0.43,1
-0.88,-0.62,1
-0.45,0.24,1
0.24,-0.52,-1
-0.22,-0.13,-1
0.59,-0.61,-1
0.51,-0.39,-1
0.79,-0.69,-1
-0.06,0.43,1
-0.75,0.93,1
0.67,0.16,1
0.76,-0.17,1
-0.21,0.11,1
0.67,0.46,1
0.88,-0.99,-1
0.64,0.99,1
-0.67,-0.79,-1
0.51,0.1,1
0.04,0.21,1
0.45,0.48,1
0.42,0.31,1
0.41,-0.69,-1
0.39,-0.57,-1
0.58,-0.75,-1
-0.89,-0.86,1
0.08,0.91,1
0.34,-0.16,-1
-0.18,-0.35,-1
0.2,-0.66,-1
0.56,-0.22,1
-0.19,-0.13,-1
-0.24,0.15,1
0.64,-0.94,-1
0.25,0.39,1
0.54,-0.38,1
-0.08,-0.62,-1
-0.79,-0.05,1
0.1,-0.47,-1
-0.78,-0.71,-1
1,0.66,1
-0.7,-0.91,-1
-0.49,-0.98,-1
-0.78,-0.77,-1
0.14,-0.48,-1
-0.21,-0.55,-1
0.48,-0.79,-1
-0.97,0.46,1
-0.17,0.87,1
0.17,-0.4,-1
0.74,0.56,1
-0.3,0.44,1
-0.5,-0.58,-1
0.47,0.45,1
0.52,-0.11,1
-0.88,-0.54,1
-0.83,0.18,1
-0.79,0.54,1
0.88,0.76,1
1,0.79,1
0.86,-0.62,1
0.35,0.31,1
0.52,-0.15,1
0.13,0.91,1
-0.19,-0.98,-1
-0.73,0.88,1
0.81,-0.42,1
0.57,-0.97,-1
0,-0.64,-1
0.53,0.12,1
0.66,0.29,1
0.98,-0.43,1
0.91,0.89,1
-0.07,-0.64,-1
0.48,0.45,1
0.02,0.04,1
0.78,0.87,1
-0.89,-0.81,1
-0.92,0.54,1
0.89,0.72,1
0.15,0.37,1
-0.02,0.6,1
-0.29,0.03,1
0.11,-0.37,-1
-0.56,0.32,1
-0.12,0.41,1
0.46,0.82,1
-0.32,-0.03,1
-0.66,0.03,1
0.96,0.54,1
-0.34,-0.82,-1
-0.81,0.45,1
-0.8,0.97,1
-0.26,-0.38,-1
-0.02,0.84,1
0.96,-0.91,-1
-0.4,-0.57,-1
0.95,-0.06,1
-0.08,0.14,1
-0.61,-0.6,-1
0.38,-0.47,-1
0.01,-0.4,-1
0.72,0.52,1
0.47,0.74,1
-0.9,-0.95,-1
-0.81,-0.57,-1
-0.25,-0.74,-1
0.86,-0.12,1
-0.81,0.35,1
-0.62,-0.69,-1
0.68,-0.03,1
-0.82,-0.94,-1
0.03,-0.94,-1
-0.21,0.9,1
-0.36,0,1
0.91,0.17,1
-0.48,0.95,1
0.69,0.29,1
-0.37,0.12,1
0.01,0.77,1
-0.01,-0.96,-1
0.98,0.81,1
0.17,0.23,1
0.93,0.04,1
0.11,-0.28,-1
0.04,-0.6,-1
-0.51,-0.85,-1
0.25,0.52,1
-0.57,0.72,1
-0.44,-0.53,-1
-0.15,-0.05,-1
0.83,0.32,1
0.39,-0.5,-1
-0.29,0.5,1
0.12,-0.1,-1
-0.64,-0.27,1
-0.22,-0.58,-1
-0.42,-0.64,-1
-0.77,0.74,1
0.77,-0.45,1
0.72,-0.89,-1
0.92,0.2,1
0.17,-0.94,-1
0.69,-0.26,1
0.29,-0.63,-1
-0.61,-0.41,1
-0.45,-0.98,-1
-0.37,0.08,1
-0.61,-0.87,-1
0.12,-0.59,-1
-0.09,-0.56,-1
0.12,0.81,1
-0.42,0.73,1
0.41,0.71,1
-0.55,-0.62,-1
0.28,-0.3,-1
-0.09,0.32,1
0.27,0.86,1
0.02,-0.06,1
0.58,0.71,1
0.29,-0.42,-1
-0.42,-0.38,-1
0.14,-0.7,-1
-0.49,0.6,1
0.42,-0.96,-1
-0.51,0.72,1
-0.67,0.3,1
-0.77,0.74,1
-0.58,-0.36,-1
0.66,0.9,1
-0.44,-0.76,-1
-0.37,-0.7,-1
-0.33,-0.76,-1
-0.04,-0.06,-1
0.96,-0.32,1
0.96,0.09,1
-0.99,-0.6,1
0.91,-0.16,1
0.43,0.35,1
-0.67,0.67,1
0.21,0.97,1
-0.72,-0.73,-1
-0.76,0.37,1
-0.41,-0.93,-1
0.62,-0.04,1
-0.56,-0.33,-1
0.21,0.34,1
0.7,0.77,1
-0.48,-0.7,-1
-0.18,-0.45,-1
-0.1,-0.76,-1
0.09,-0.61,-1
0.23,0.62,1
0.82,-0.6,-1
-0.51,-0.25,1
-0.78,0.65,1
0.07,-0.51,-1
-0.48,0.55,1
-0.15,-0.03,1
-0.97,-0.83,1
0.5,0.61,1
-0.68,0.66,1
0.72,0.28,1
0.05,0.91,1
-0.44,0.65,1
0.52,-0.23,-1
0.69,-0.26,1
-0.95,0.59,1
0.65,-0.83,-1
-0.26,-0.17,-1
0.57,0.78,1
0.07,-0.07,-1
0.37,0.53,1
0,-0.94,-1
0.43,0.49,1
-0.52,0.06,1
0.35,-0.89,-1
0.97,0.01,1
-0.53,0.5,1
0.05,-0.47,-1
0.43,-0.19,-1
0.99,-0.68,1
-0.98,0.62,1
0.72,-0.17,1
-0.97,-0.14,1
-0.37,-0.01,1
-0.14,0.44,1
-0.21,-0.94,-1
-0.81,-0.24,1
-0.11,0.05,1
-0.04,-0.77,-1
-0.94,-0.14,1
0.14,0.74,1
-0.38,0.24,1
0.68,-0.08,1
-0.86,-0.06,1
-0.27,-0.5,-1
0.43,0.54,1
0.61,-0.11,1
-0.5,-0.18,1
0.46,-0.65,-1
0.24,-0.01,-1
-0.51,-0.91,-1
0.07,0.92,1
-0.84,0.48,1
0.27,-0.71,-1
-0.06,-0.05,1
0.78,-0.39,1
0.49,-0.31,-1
0.48,0.33,1
0.84,0.93,1
0.06,0.48,1
-0.48,0.13,1
0,-0.47,-1
0.97,-0.74,1
0.11,0.42,1
-0.39,0.16,1
-0.3,-0.03,1
-0.22,0.01,1
-0.54,-0.04,1
0.36,-0.79,-1
-0.17,0.88,1
0.23,0.87,1
-0.95,0.22,1
-0.14,0.27,1
0.23,-0.87,-1
0.73,-0.43,1
-0.97,0.59,1
-0.15,0.14,1
0.8,-0.56,1
1,0.46,1
-0.05,-0.16,-1
0.16,0.02,-1
-0.12,-0.38,-1
0.38,0.46,1
0.71,-0.2,1
-0.64,0.54,1
-0.97,0.7,1
0.59,-0.06,1
0.97,0.25,1
0.95,-0.3,1
0.39,0.13,1
0.2,-0.68,-1
0.99,0.85,1
-0.87,0.26,1
-0.3,0.14,1
-0.31,-0.24,-1
0.79,0.74,1
-0.97,0.16,1
0.58,-0.03,1
0.48,0.4,1
1,-0.05,1
0.75,0.58,1
-0.86,-0.35,1
-0.72,-0.68,-1
-0.61,0.83,1
0.84,-0.83,-1
0.7,-0.24,1
0.3,-0.18,-1
0.65,0.04,1
-0.03,-0.47,-1
-0.62,-0.55,-1
-0.91,0.67,1
0.99,0.51,1
-0.71,0.11,1
-0.34,0.9,1
0.58,0.25,1
0.76,-0.53,1
-0.69,-0.12,1
0.21,0.94,1
0.52,-0.65,-1
0.17,0.78,1
-0.7,0.1,1
0.33,-0.12,-1
-0.59,-0.51,-1
0.04,-0.08,-1
-0.09,0.89,1
-0.07,-0.66,-1
0.91,-0.63,1
0.21,-0.84,-1
0.28,-0.28,-1
-0.26,-0.18,-1
0.67,0.67,1
0.65,-0.15,1
0.94,0.54,1
-0.66,-0.69,-1
0.58,-0.56,-1
-0.83,0.78,1
0.2,0.71,1
0.31,-0.69,-1
-0.33,-0.34,-1
0.3,0.51,1
-0.16,-0.79,-1
-0.54,0.7,1
0.33,-0.05,1
0.82,-0.71,-1
0.94,0.43,1
-0.98,-0.2,1
-0.07,0.74,1
-0.13,-0.57,-1
-0.61,0.23,1
-0.52,0.44,1
0.66,0.04,1
-0.3,0.61,1
0.48,0.38,1
0.29,0.17,1
0.51,0.05,1
-0.88,0.33,1
0.31,-0.82,-1
0.88,-0.06,1
-0.46,0.83,1
-0.43,-0.52,-1
0.35,0.34,1
0.66,-0.2,1
-0.27,0.85,1
0.34,0.61,1
0.06,-0.76,-1
-0.47,-0.38,-1
0.51,0.25,1
0.29,-0.27,-1
-0.3,-0.12,1
0.78,-1,-1
-0.67,-0.87,-1
-0.21,0.35,1
0.27,0.83,1
0.91,-0.37,1
0.8,-0.92,-1
-0.79,-0.85,-1
-0.68,0.93,1
-0.9,-0.61,1
0.26,0.95,1
-0.14,-0.33,-1
0.22,-0.89,-1
0.87,0.63,1
-0.69,0.02,1
-0.77,-0.18,1
0.82,-0.16,1
0.61,-0.97,-1
0.27,0.19,1
-0.69,0.92,1
0.25,0.45,1
-0.87,0.68,1
0.85,0.67,1
0.25,-0.88,-1
0.47,0.83,1
0.67,-0.73,-1
0.86,-0.39,1
0.42,-0.79,-1
0.11,-0.65,-1
-0.38,0.6,1
0.89,-0.78,1
0.82,-0.5,1
0,-0.95,-1
-0.32,0.39,1
0.47,-0.62,-1
0.22,-0.74,-1
-0.17,-0.86,-1
0.89,-0.95,-1
-0.2,-0.51,-1
0.21,0.1,1
0.83,0.17,1
0.26,-0.02,-1
-0.66,-0.54,-1
-0.27,0.76,1
0.98,0.6,1
0.74,0.19,1
0.6,0.42,1
0.9,0.15,1
-0.57,0.29,1
-0.76,0.76,1
0.5,-0.23,1
-0.43,-0.63,-1
0.26,-0.23,-1
-0.89,0.4,1
-0.17,-0.3,-1
-0.49,-0.3,-1
-0.71,-0.87,-1
0.47,-0.11,1
0.35,-0.62,-1
-0.52,0.19,1
-0.86,-0.53,1
-0.6,0.49,1
-0.52,0.04,1
0.51,-0.68,-1
0.87,-0.67,-1
0.32,0.35,1
0.46,-0.22,1
-0.54,0.13,1
-0.66,-0.39,1
-0.95,-0.45,1
0.91,0,1
0.79,0.19,1
-0.09,-0.62,-1
0.67,-0.97,-1
0.59,-0.33,1
0.43,0.61,1
0.69,-0.76,-1
0.46,-0.94,-1
-0.31,0.92,1
0.6,0.06,1
0.15,-0.29,-1
-0.99,-0.32,1
0.9,-0.34,1
0.35,-0.9,-1
0.04,-0.18,-1
0.51,-0.71,-1
-0.87,-0.58,1
0.38,-0.41,-1
0.27,-0.98,-1
-0.86,-0.55,1
-0.75,-0.95,-1
0.93,0.3,1
-0.52,-0.64,-1
-0.45,-0.99,-1
-0.33,-0.82,-1
-0.66,-0.94,-1
0.8,-0.03,1
0.22,0.08,1
-0.21,0.72,1
0.94,-0.18,1
0.48,-0.09,1
0.21,-0.13,1
-0.61,-0.76,-1
-0.4,-0.07,-1
-0.46,-0.79,-1
-0.4,0.94,1
-0.57,0.67,1
0,-0.14,-1
-0.07,0.07,1
0.52,-0.29,-1
0.82,0.24,1
0.48,-0.84,-1
0.87,0.51,1
-0.87,-0.43,1
0.98,-0.2,1
0.44,-0.78,-1
0.64,-0.3,1
-0.43,0.93,1
-0.78,0.85,1
-0.59,0.62,1
0.82,-0.72,-1
-0.46,-0.22,1
-0.4,0.08,1
-0.75,0.54,1
-0.76,0.68,1
-0.46,0.18,1
0.01,0.43,1
0.61,0.31,1
-0.63,0.12,1
0.84,-0.04,1
-0.61,-0.39,-1
0.39,-0.83,-1
0.47,-1,-1
0.67,0.89,1
-0.84,0.06,1
0.04,-0.66,-1
-0.98,-0.8,1
0.69,-0.28,1
-0.94,0.02,1
-0.22,0.03,1
1,0.34,1
0.76,-0.13,1
0.96,0.34,1
0.08,-0.27,-1
0.69,0.86,1
-0.76,0.86,1
0.54,-0.67,-1
0.76,0.33,1
0.89,-0.21,1
-0.08,0.43,1
-0.36,-0.31,-1
0.6,0.43,1
0.12,0.11,1
0.74,0.26,1
0.33,0.65,1
-0.35,-1,-1
0.46,0.16,1
-0.01,-0.16,-1
0.08,0.16,1
-0.57,-0.68,-1
0.99,0.25,1
0.12,-1,-1
0.6,0.25,1
0.08,0.38,1
-0.01,0.5,1
-0.77,-0.27,1
0.96,0.49,1
-0.95,0.86,1
-0.87,-0.91,-1
-0.4,-0.49,-1
0.3,-0.67,-1
-0.99,0.42,1
0.77,0.93,1
0.96,0.18,1
0.73,0.25,1
0.99,-0.29,1
-0.31,0.84,1
0.16,0.97,1
-0.32,-0.03,1
-0.59,0.44,1
-0.94,-0.28,1
-0.3,0.46,1
0.42,-0.85,-1
-0.55,-0.84,-1
0.2,-0.68,-1
0.38,-0.99,-1
-0.03,-0.21,-1
-0.04,0.01,1
0.1,0.52,1
0.91,-0.62,1
0.25,0.6,1
-0.02,-0.94,-1
0.18,0.21,1
1,-0.37,1
-0.38,-0.87,-1
0.86,0.14,1
-0.53,0.9,1
0.27,0.8,1
0.1,0.02,-1
0.9,-0.3,1
-0.02,-0.97,-1
0.87,-0.07,1
0.41,0.32,1
-0.15,-0.44,-1
-0.56,0.33,1
0.04,-0.99,-1
0.98,0.16,1
-0.84,0.6,1
0.53,-0.55,-1
-0.49,-0.65,-1
0.65,-0.66,-1
-0.66,-0.42,-1
-0.23,-0.72,-1
-0.06,0.6,1
0.73,-0.06,1
-0.94,-0.75,1
-0.6,-0.84,-1
0.11,0.68,1
-0.37,0.31,1
-0.66,0.16,1
-0.87,-0.84,-1
0.59,0.62,1
0.95,-0.75,1
0.26,0.65,1
-0.5,-0.84,-1
-0.4,0.17,1
-0.96,-0.8,1
-0.2,0.4,1
0.71,-0.42,1
0.76,0.23,1
0.45,0.16,1
0.62,-0.11,1
0.52,0.85,1
0.25,-0.56,-1
-0.58,-0.34,1
-0.6,0.98,1
-0.57,-0.26,-1
-0.24,-0.43,-1
-0.31,0.15,1
0.45,0.27,1
-0.43,-0.35,-1
-1,-0.29,1
0.01,-0.75,-1
0.67,-0.81,-1
0.96,-0.96,-1
0.83,0.14,1
0.28,-0.01,1
0.11,0.47,1
0.84,0.19,1
0.52,0.35,1
0.79,0.04,1
-0.85,0.86,1
0.28,-0.01,1
-0.46,-0.38,-1
-0.72,-0.58,-1
-0.06,0.06,1
-0.32,-0.07,1
-0.62,-0.35,1
0.68,0.04,1
-0.38,-0.96,-1
0.76,-0.32,1
-0.45,0.45,1
0.6,-0.36,1
0.7,0.53,1
0.68,-0.65,-1
0.39,-0.24,-1
-0.58,0.86,1
-0.67,0.82,1
0.73,-0.5,-1
0.91,0.1,1
0.8,0.35,1
0.52,-0.13,1
-0.45,-0.91,-1
-0.42,-0.69,-1
-0.24,-0.1,1
0.51,-0.73,-1
-0.46,-0.84,-1
-0.92,-0.72,1
0.34,-0.15,1
-0.63,0.84,1
0.57,-0.73,-1
0.47,0.52,1
-0.51,-0.98,-1
-0.77,-0.42,1
0.96,0.73,1
-0.98,-1,-1
-0.2,-0.37,-1
-0.7,-0.89,-1
-0.41,-0.32,-1
0.19,0.58,1
-0.67,0.94,1
-0.24,0.09,1
0.15,-0.08,1
0.19,0.64,1
0.68,0.76,1
0.12,-0.07,1
-0.34,0.78,1
-0.53,-0.37,-1
-0.22,0.97,1
0.14,0.91,1
0.69,-0.78,-1
-0.18,-0.26,-1
-0.01,-0.06,-1
-0.39,0.49,1
0.86,0.71,1
0.11,-0.33,-1
0.36,-0.73,-1
-0.34,0.64,1
0.82,0.3,1
-0.08,-0.97,-1
-0.96,-0.57,1
0.32,-0.57,-1
0.77,0.98,1
0.69,0.32,1
-0.3,0.24,1
-0.93,-0.82,1
0.11,0.3,1
-0.15,-0.97,-1
0.17,0.12,1
0.79,0.67,1
-0.12,0.33,1
0.46,0.14,1
-0.36,-0.89,-1
-0.19,-0.84,-1
0.05,-0.27,-1
-0.88,-0.48,1
0.68,0.87,1
0.85,0.76,1
0.42,-0.78,-1
-0.89,0.84,1
0.27,-0.87,-1
0.21,0.2,1
0.03,0.07,1
0.19,0.57,1
-0.16,0.89,1
-0.95,0.67,1
0.63,0.12,1
-0.14,0.54,1
-0.6,0.53,1
-0.61,-0.61,-1
-0.6,-0.58,-1
0.98,0.56,1
0,0.31,1
-0.09,0.44,1
-0.78,-0.65,-1
1,-0.99,1
0.36,0.88,1
0.32,0.49,1
0.19,-0.56,-1
0.29,-0.15,-1
-0.11,-0.52,-1
0.2,-0.55,-1
0.86,-0.12,1
-0.81,-0.14,1
-0.78,0.46,1
-0.88,-0.58,1
-0.18,-0.18,-1
0.7,0.65,1
0.03,0.9,1
-0.15,0.11,1
0.28,0.81,1
-0.55,-0.58,-1
0.4,-0.72,-1
0.02,-0.39,-1
0.93,0.18,1
-0.9,-0.8,1
0.7,0.11,1
-0.51,-0.71,-1
0.62,-0.01,1
-0.06,0.06,1
0.08,-0.07,-1
0.48,-0.1,1
-0.12,-0.99,-1
0.89,-0.79,1
-0.24,0.77,1
-0.85,-0.94,-1
-0.86,0.55,1
-0.31,0.82,1
-0.69,0.4,1
0.23,-0.46,-1
0.64,0.74,1
-0.85,0,1
-0.89,0.2,1
-0.44,0.24,1
0.03,-0.97,-1
-0.74,0.46,1
0.44,-0.18,-1
-0.27,0.16,1
0.1,-0.18,-1
-0.13,-0.79,-1
0.38,-0.66,-1
-0.19,-0.48,-1
0.89,0.69,1
0.16,0.16,1
0.83,0.61,1
-0.67,-0.52,-1
0.12,0.13,1
-0.11,-0.68,-1
0.07,-0.57,-1
-0.46,0.64,1
0.18,0.72,1
